codigoOrgao,nomeOrgao,nomeMnemonicoOrgao,cnpjCpfOrgao,codigoOrgaoVinculado,cnpjCpfOrgaoVinculado,nomeOrgaoVinculado,codigoOrgaoSuperior,cnpjCpfOrgaoSuperior,nomeOrgaoSuperior,codigoTipoAdministracao,nomeTipoAdministracao,poder,esfera,usoSisg,statusOrgao,dataHoraMovimento
96825,PREFEITURA MUNICIPAL DE TRAMANDAÍ - RS,PM DE TRAMANDAÍ -RS,88771001000180,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
85419,PREFEITURA MUNICIPAL DE CAMBARá DO SUL,PMCS,88756929000196,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-06-14T15:11:00
96774,PREFEITURA MUNICIPAL S. FRANCISCO DE PAULA-RS,PM SÃO.FRANC.PAULA,88756879000147,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96570,PREFEITURA MUNICIPAL DE CHARQUEADAS - RS,PM CHARQUEADAS/RS,88743604000179,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96708,PREFEITURA MUNICIPAL DE PANAMBI - RS,PM DE PANAMBI - RS,88702089000189,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96521,PREFEITURA MUNICIPAL DE CAMAQUA - RS,PM DE CAMAQUA - RS,88696810000175,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96821,PREFEITURA MUNICIPAL DE TEUTÕNIA - RS,PM DE TEUTÕNIA - RS,88661400000199,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96541,SERVIÇO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,SER.AUT.AGUA ESGOTO,88659313000105,96384.0,88830609000139,PREFEITURA DE CAXIAS DO SUL,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,3,AUTARQUIA,E,M,True,True,2023-02-22T16:01:00
96475,FUCS - FUND. UNIV. CAXIAS DO SUL,FUCS CAXIAS DO SUL,88648761000103,96384.0,88830609000139,PREFEITURA DE CAXIAS DO SUL,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,4,FUNDACAO,E,M,True,True,2023-02-22T15:52:00
96516,PREFEITURA MUNICIPAL DE CACEQUI - RS,PM DE CACEQUI - RS,88604897000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96590,PREFEITURA MUNICIPAL DE DOM FELICIANO - RS,PM DOM FELICIANO/RS,88601943000110,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96811,PREFEITURA MUNICIPAL DE SERAFINA CORREA - RS,PM SERAFINA CORREA,88597984000180,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96557,PREFEITURA MUNICIPAL DE CARLOS BARBOSA - RS,PM CARLOS BARBOSA,88587183000134,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96857,PREFEITURA MUNICIPAL DE CANELA - RS,PM DE CANELA - RS,88585518000185,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96544,PREFEITURA MUNICIPAL DE CANOAS - RS,PM DE CANOAS - RS,88577416000118,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96346,PREFEITURA MUN. NOVA PETROPOLIS,PM NOVA PETROPOLIS,88572748000100,,,,,,,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-03-01T17:34:00
96692,PREFEITURA MUNICIPAL DE NOVA PETROPOLIS - RS,PM NOVA PETROPOLIS,88572748000100,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96783,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO NORTE-RS,PM SÃO JOSÉ NORTE,88568902000170,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96738,PREFEITURA MUNICIPAL DE RIO GRANDE - RS,PM DE RIO GRANDE-RS,88566872000162,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96706,PREFEITURA MUNICIPAL PALMEIRA DAS MISSOES-RS,PM PALMAM.MISSOES,88541354000194,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
86581,PREFEITURA MUN.DE SANTA BARBARA DO SUL/RS,PM.S.B.DO SUL/RS,88496468000160,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-03-19T15:41:00
96771,PREFEITURA MUNICIPAL DE SAO BORJA - RS,PM DE SAO BORJA-RS,88489786000101,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96437,PREFEITURA DE SANTA MARIA/RS,PM SANTA MARIA,88488366000100,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-15T14:45:00
96691,PREFEITURA MUNICIPAL DE NOVA PALMA - RS,PM DE NOVA PALMA-RS,88488358000156,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96615,PREFEITURA MUNICIPAL DE FAXINAL DO SOTURNO-RS,PM FAXINAL SOTURNO,88488341000107,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96672,PREFEITURA MUNICIPAL DE MATA - RS,PM DE MATA - RS,88485412000100,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96572,PREFEITURA MUNICIPAL DE CONDOR - RS,PM DE CONDOR - RS,88437926000190,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96652,PREFEITURA MUNICIPAL DE JAGUARÃO - RS,PM DE JAGUARÃO - RS,88414552000197,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96636,PREFEITURA MUNICIPAL DE IGREJINHA - RS,PM DE IGREJINHA-RS,88379763000136,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96799,PREFEITURA MUNICIPAL SAO SEBASTIAO DO CAI-RS,PM SÃO SEBASTI. CAÍ,88370879000104,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
85183,SERVIÇO MUN.DE AGUA E ESGOTOS DE SAO LEOPOLDO,SEMAE SL RS,88368386000130,96784.0,89814693000160,PREFEITURA MUNICIPAL DE SAO LEOPOLDO - RS,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,14,ADMINISTRACAO INDIRETA MUNICIPAL,E,M,True,True,2024-04-15T15:25:00
96833,PREFEITURA MUNICIPAL DE TRIUNFO - RS,PM DE TRIUNFO - RS,88363189000128,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96496,PREFEITURA MUNICIPAL DE ARROIO DOS RATOS - RS,PM ARROIO DOS RATOS,88363072000144,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96597,PREFEITURA MUNICIPAL DE ENCANTADO - RS,PM ENCANTADO/RS,88349238000178,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
26214,INST FEDERAL DE EDUCACAO SUL-RIO-GRANDENSE,IF SUL-RIO-GRANDENS,88288105000139,26000.0,00394445000101,MINISTERIO DA EDUCACAO,20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,3,AUTARQUIA,E,F,True,True,2009-03-06T09:37:00
96648,PREFEITURA MUNICIPAL DE IVOTI - RS,PM DE IVOTI - RS,88254909000117,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96589,PREFEITURA MUNICIPAL DE DOIS IRMAOS - RS,PM DOIS IRMAOS/RS,88254891000153,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96608,PREFEITURA MUNICIPAL DE ESTÂNCIA VELHA - RS,PM ESTÂNCIA VELHA,88254883000107,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96697,PREFEITURA MUNICIPAL DE NOVO HAMBURGO - RS,PM DE NOVO HAMBURGO,88254875000160,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-02-19T13:57:00
96420,PREFEITURA DE NOVO HAMBURGO,PM DE NOVO HAMBURGO,88254875000160,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-15T14:09:00
96321,ASSEMBLEIA LEG DO EST DO RIO GRANDE DO SUL,ASSEMBLEIA LEGIS.,88243688000181,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2022-08-17T20:20:00
96837,PREFEITURA MUNICIPAL DE TUPANCIRETÁ - RS,PM TUPANCIRETÁ - RS,88227764000165,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96655,PREFEITURA MUNICIPAL DE JULIO DE CASTILHO-RS,PM JULIO CASTILHO,88227756000119,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96585,PREFEITURA MUNICIPAL DE DAVID CANABARRO - RS,PM DAVID CANABARRO,88203088000190,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96662,PREFEITURA MUNICIPAL DE LAVRAS DO SUL - RS,PM LAVRAS DO SUL/RS,88201298000149,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96741,PREFEITURA MUNICIPAL DE ROCA SALES - RS,PM DE ROCA SALES-RS,88187935000170,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96732,PREFEITURA MUNICIPAL DE PUTINGA - RS,PM DE PUTINGA - RS,88186754000129,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96637,PREFEITURA MUNICIPAL DE ILOPOLIS - RS,PM DE ILOPOLIS - RS,88186424000133,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96805,PREFEITURA MUNICIPAL DE SAPUCAIA DO SUL - R,PM SAPUCAIA DO SUL,88185020000125,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96399,PREFEITURA DE ESTEIO/RS,PM ESTEIO/RS,88150495000186,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-03T11:42:00
86877,PREFEITURA MUNICIPAL DE CAÇAPAVA DO SUL/RS,PMCS/RS,88142302000145,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-06-03T17:19:00
96748,PREFEITURA MUNICIPAL DE ROSÁ RIO DO SUL - RS,PM ROSÁ RIO DO SUL,88138292000174,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96467,PREFEITURA DE URUGUAIANA,PM DE URUGUAIANA,88131164000107,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-15T15:58:00
96442,PREFEITURA DE SANTANA DO LIVRAMENTO,PM SANTANA LIVRAMTO,88124961000159,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-15T14:55:00
96645,PREFEITURA MUNICIPAL DE ITAQUI - RS,PM DE ITAQUI - RS,88120662000146,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-28T13:57:00
85531,PREFEITURA MUNICIPAL DE BUTIá,BUTIá,88117718000103,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-07-17T10:52:00
96776,PREFEITURA MUNICIPAL DE SÃO JERÔNIMO/RS,PMSJ/RS,88117700000101,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-05-16T11:49:00
96386,COMPANHIA DE DESENVOLVIMENTO DE CAXIAS DO SUL,CIA DES. CAXIAS SUL,88113477000124,96384.0,88830609000139,PREFEITURA DE CAXIAS DO SUL,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,6,ECONOMIA MISTA,E,M,True,True,2023-02-14T15:33:00
96724,PREFEITURA MUNICIPAL DE PINHEIRO MACHADO - RS,PM PINHEIRO MACHADO,88084942000146,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
85590,PREFEITURA MUNICIPAL DE HERVAL,PM HERVAL/RS,88080379000138,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-08-06T16:16:00
96500,PREFEITURA MUNICIPAL DE BAGÉ - RS,PM DE BAGÉ - RS,88073291000199,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-02-16T14:46:00
85536,PREFEITURA MUNICIPAL DE TAQUARI,PMT,88067780000138,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-07-18T16:07:00
24901,FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO,FNDCT,8804832000172,24000.0,01263896000164,"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO",20101.0,00394411000109,PRESIDENCIA DA REPUBLICA,7,FUNDOS,E,F,False,True,2007-11-30T23:00:00
96336,DEPARTAMENTO MUNICIPAL DE LIMPEZA URBANA,DELUB  PORTO ALEGRE,88017272000145,96330.0,92963560000160,PREFEITURA MUNICIPAL DE PORTO ALEGRE - RS,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,3,AUTARQUIA,E,M,True,True,2024-01-13T13:57:00
96680,PREFEITURA MUNICIPAL DE MOSTARDAS - RS,PM DE MOSTARDAS-RS,88000922000140,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96847,PREFEITURA MUNICIPAL DE VIAMAO - RS,PM DE VIAMAO - RS,88000914000101,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96366,PREFEITURA MUNICPAL DE ALVORADA - RS,PM DE ALVORADA - RS,88000906000157,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96519,PREFEITURA MUNICIPAL DE CACHOEIRINHA - RS,PM DE CACHOEIRINHA,87990800000185,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96424,SECRETARIA DE PLANEJ. ORÇAMENTO E GESTÃO RS,SEPLAN - RS,87958682000128,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-04-01T15:20:00
86115,SECRETARIA DE OBRAS PÚBLICAS/RS,SOP,87958641000131,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-11-05T11:09:00
96419,SECRETARIA DA IGUALDE CID.DIR.HUM.ASS.SOC-RS,SEC.IGUALDADE D.H.A,87958633000195,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-04-01T15:12:00
96422,SECRETARIA DA SAÚDE/RS,SEC. SAUDE - RS,87958625000149,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-04-03T16:11:00
96428,SECRETARIA DA SEGURANÇA PÚBLICA RS,SEC.SEG.PUBLICA-RS,87958583000146,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2024-01-13T13:57:00
96320,ERS-ESTADO DO RIO GRANDE DO SUL,EST. RIO G. DO SUL,87934675000196,96000.0,0,REGIAO SUL,99900.0,0,REPUBLICA FEDERATIVA DO BRASIL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,False,True,2025-01-30T13:55:00
86928,ESTADO DO RIO GRANDE DO SUL/RS,GOV/RS,87934675000196,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,11,ADMINISTRACAO DIRETA ESTADUAL,E,E,True,True,2025-06-13T13:02:00
96764,PREFEITURA MUNICIPAL DE SANTIAGO - RS,PM DE SANTIAGO - RS,87897740000150,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96772,PREFEITURA MUNICIPAL S. FRANCISCO DE ASSIS-RS,PM SÃO.FRANC.ASSIS,87896882000101,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96484,PREFEITURA MUNICPAL DE ALEGRETE - RS,PM DE ALEGRETE-RS,87896874000157,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96787,PREFEITURA MUNICIPAL SAO LOURENÇO DO SUL - RS,PM S.LOUENÇO DO SUL,87893111000152,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96628,PREFEITURA MUNICIPAL DE GRAVATAI - RS,PM DE GRAVATAI - RS,87890992000158,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
86325,PREFEITURA MUNICIPAL DE TORRES/RS,PMT,87876801000101,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-01-08T10:16:00
96842,PREFEITURA MUNICIPAL DE VACARIA - RS,PM DE VACARIA - RS,87866745000116,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96511,PREFEITURA MUNICIPAL DE BENTO GONÇALVES - RS,PM BENTO GONÇALVES,87849923000109,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96619,PREFEITURA MUNICIPAL DE FLORES DA CUNHA - RS,PM FLORES CUNHA-RS,87843819000107,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
96492,PREFEITURA MUNICIPAL DE ANTÔNIO PRADO - RS,PM ANTÔNIO PRADO-RS,87842233000110,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-13T13:57:00
96405,PREFEITURA DE FELIZ,PM DE FELIZ,87838330000139,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2023-02-14T16:04:00
96340,FUNDAÇÃO TEATRO SAO PEDRO,FUND.TEATRO S.PEDRO,87810107000183,96330.0,92963560000160,PREFEITURA MUNICIPAL DE PORTO ALEGRE - RS,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,4,FUNDACAO,E,M,True,True,2024-01-13T13:57:00
86529,PREFEITURA MUNICIPAL DE SOLEDADE/RS,PM/SOLEDADE/RS,87738530000110,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2025-02-27T08:34:00
96745,PREFEITURA MUNICIPAL DE RONDINHA - RS,PM DE RONDINHA - RS,87712212000180,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
85662,PREFEITURA MUNICIPAL DE RONDA ALTA/RS,PM/RONDA ALTA/RS,87711503000153,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-08-20T11:41:00
96573,PREFEITURA MUNICIPAL DE CONSTANTINA - RS,PM CONSTANTINA - RS,87708889000144,96320.0,87934675000196,ERS-ESTADO DO RIO GRANDE DO SUL,96000.0,0,REGIAO SUL,12,ADMINISTRACAO DIRETA MUNICIPAL,E,M,True,True,2024-01-14T13:57:00
