codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
989745,PREFEITURA MUNICIPAL SANTA RITA DO PARDO - MS,False,True,MS,97454,5007554.0,SANTA RITA DO PARDO,0,,0,,False,0,97181,01561372000150,15412257000128,0,,True,2019-07-23T03:00:00.000+00:00,2024-04-13T15:14:00
989743,MGO-PREFEITURA MUNICIPAL DE SANTA FÉ DE GOIÁS,False,True,GO,97438,5219258.0,SANTA FÉ DE GOIÁS,0,,0,,False,0,88976,25107517000105,01409580000138,0,,True,2021-01-19T03:00:00.000+00:00,2025-06-15T14:40:00
989739,PREFEITURA MUNICIPAL DE PARANHOS,False,True,MS,97390,5006358.0,PARANHOS,0,,0,,False,0,97120,15412257000128,0,0,,True,2022-02-14T03:00:00.000+00:00,2022-12-17T13:35:00
989737,MGO-PREFEITURA MUNICIPAL PALESTINA DE GOIÁS,False,True,GO,97373,5215652.0,PALESTINA DE GOIÁS,0,,0,,False,0,88951,24858102000100,01409580000138,0,,True,2020-05-22T03:00:00.000+00:00,2025-06-14T14:40:00
989735,MGO-PREFEITURA MUNICIPAL DE NOVO PLANALTO,False,True,GO,97357,5215256.0,NOVO PLANALTO,0,,0,,False,0,88947,25041005000193,01409580000138,0,,True,2020-12-01T03:00:00.000+00:00,2025-06-14T14:40:00
989733,PREFEITURA MUNICIPAL DE PALMAS - TO,False,True,TO,97330,1721000.0,PALMAS,0,,0,,False,0,93729,24851511000185,87252045000131,0,,True,2025-07-24T03:00:00.000+00:00,2025-07-24T12:19:00
989725,PREFEITURA MUNICIPAL DE PRAIA NORTE/TO,False,True,TO,97250,1718303.0,PRAIA NORTE,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-15T03:00:00.000+00:00,2020-12-20T08:19:00
989721,PREFEITURA DE NOVA ROSALANDIA - TO,False,True,TO,97217,1715002.0,NOVA ROSALÂNDIA,0,,0,,False,0,93812,24851495000120,87252045000131,0,,True,2021-02-12T03:00:00.000+00:00,2024-03-24T15:14:00
989719,PREFEITURA MUNICIPAL DE DIVINÓPOLIS DO TO,False,True,TO,97195,1707108.0,DIVINÓPOLIS DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-08-27T03:00:00.000+00:00,2020-12-20T12:59:00
989715,PREFEITURA MUNICIPAL DE BURITI DO TOCANTINS,False,True,TO,97152,1703800.0,BURITI DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-07-12T03:00:00.000+00:00,2021-12-12T11:56:00
989713,PREFEITURA MUNICIPAL DE APARECIDA RIO NEGRO,False,True,TO,97136,1701101.0,APARECIDA DO RIO NEGRO,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-08-12T03:00:00.000+00:00,2021-12-12T10:44:00
989711,PREFEITURA MUNICIPAL DE MARIANOPOLIS DO TO,False,True,TO,97110,1712504.0,MARIANÓPOLIS DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-06-13T03:00:00.000+00:00,2022-12-17T10:05:00
989705,PREFEITURA MUNICIPAL DE PEQUIZEIRO/TO,False,True,TO,97055,1716653.0,PEQUIZEIRO,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-10T03:00:00.000+00:00,2020-12-20T12:21:00
989703,PREFEITURA MUNICIPAL DE NOVO ALEGRE,False,True,TO,97039,1715150.0,NOVO ALEGRE,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-08-25T03:00:00.000+00:00,2021-12-12T12:45:00
989699,PREFEITURA MUNICIPAL DE GOIANORTE/TO,False,True,TO,96997,1708304.0,GOIANORTE,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-07-10T03:00:00.000+00:00,2020-12-20T13:34:00
989697,PREFEITURA MUNICIPAL DE COMBINADO/TO,False,True,TO,96970,1705557.0,COMBINADO,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-12T03:00:00.000+00:00,2020-12-20T10:14:00
989695,PREFEITURA MUNICíPAL DE BERNARDO SAYÃO,False,True,TO,96954,1703206.0,BERNARDO SAYÃO,0,,0,,False,0,93720,87252045000131,0,0,,True,2023-01-26T03:00:00.000+00:00,2023-01-26T13:37:00
989693,PREFEITURA MUNICIPAL DE BARROLANDIA/TO,False,True,TO,96938,1703107.0,BARROLÂNDIA,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-10-20T03:00:00.000+00:00,2020-12-20T09:39:00
989691,PREF.MUN.DE SAO VALERIO DA NATIVIDADE,False,True,TO,96911,,,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-05-19T03:00:00.000+00:00,2022-12-17T19:16:00
989685,PREFEITURA MUNICIPAL DE AUGUSTINÓPOLIS/TO,False,True,TO,96857,1702554.0,AUGUSTINÓPOLIS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-08-19T03:00:00.000+00:00,2020-12-20T14:15:00
989681,PREFEITURA MUNICIPAL DE INDIARA - GO,False,False,GO,96814,5209952.0,INDIARA,0,,0,,False,0,97516,00005959000110,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989677,PREFEITURA MUNICIPAL STO. ANTONIO DESCOBERTO,False,True,GO,96776,5219753.0,SANTO ANTÔNIO DO DESCOBERTO,0,,0,,False,0,97568,00097857000171,01409580000138,0,,True,2020-07-31T03:00:00.000+00:00,2025-03-05T12:36:00
989673,MGO-PREFEITURA MUNICIPAL DE CACHOEIRA DOURADA,False,True,GO,96733,5204250.0,CACHOEIRA DOURADA,0,,0,,False,0,88858,00079806000117,01409580000138,0,,True,2020-06-24T03:00:00.000+00:00,2025-06-07T14:40:00
989669,PREFEITURA MUNICIPAL DE ARAGUAPAZ - GO,False,True,GO,96695,5202155.0,ARAGUAPAZ,0,,0,,False,0,97389,00163147000100,01409580000138,0,,True,2020-08-31T03:00:00.000+00:00,2024-04-14T15:14:00
989667,PREFEITURA MUNICIPAL DE FIGUEIROPOLIS,False,True,TO,96679,1707652.0,FIGUEIRÓPOLIS,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-06-03T03:00:00.000+00:00,2022-12-17T10:02:00
989659,PREFEITURA MUNICIPAL  DE SILVANÓPOLIS/TO,False,True,TO,96598,1720655.0,SILVANÓPOLIS,0,,0,,False,0,86190,00114819000180,87252045000131,0,,True,2024-06-07T03:00:00.000+00:00,2024-11-25T09:42:00
989657,MGO-PREFEITURA MUNICIPAL DE VICENTINÓPOLIS,False,True,GO,96571,5222054.0,VICENTINÓPOLIS,0,,0,,False,0,89005,00044834000107,01409580000138,0,,True,2020-05-13T03:00:00.000+00:00,2025-06-15T14:40:00
989653,PREFEITURA MUNICIPAL DE NOVA CRIXAS - GO,False,True,GO,96539,5214838.0,NOVA CRIXÁS,0,,0,,False,0,97539,00236968000111,01409580000138,0,,True,2020-07-30T03:00:00.000+00:00,2024-04-14T15:14:00
989651,MGO-PREFEITURA MUNICIPAL DE MUNDO NOVO,False,True,GO,96512,5214051.0,MUNDO NOVO,0,,0,,False,0,88939,00163055000112,01409580000138,0,,True,2020-08-06T03:00:00.000+00:00,2025-06-14T14:40:00
989649,PREFEITURA MUNICIPAL DE PALMEIROPOLIS/TO,False,True,TO,96490,1715754.0,PALMEIRÓPOLIS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-10-21T03:00:00.000+00:00,2020-12-20T13:40:00
989647,PREFEITURA MUNICIPAL DE MINAÇU - GO,False,True,GO,96474,5213087.0,MINAÇU,0,,0,,False,0,97531,02215275000178,01409580000138,0,,True,2020-02-06T03:00:00.000+00:00,2024-04-14T15:14:00
989645,MGO-PREFEITURA MUNICIPAL DE ACREUNA,False,True,GO,96458,5200134.0,ACREÚNA,0,,0,,False,0,88832,02218683000183,01409580000138,0,,True,2020-03-17T03:00:00.000+00:00,2025-06-07T14:40:00
989643,PREFEITURA MUNICIPAL DE XAMBIOÁ/TO,False,True,TO,96431,1722107.0,XAMBIOÁ,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-10-15T03:00:00.000+00:00,2020-12-20T11:32:00
989641,PREFEITURA MUNICIPAL DE VIANÓPOLIS - GO,False,True,GO,96415,5222005.0,VIANÓPOLIS,0,,0,,False,0,97577,01299692000183,01409580000138,0,,True,2022-06-30T03:00:00.000+00:00,2024-04-13T15:14:00
989639,MGO-PREFEITURA MUNICIPAL DE VARJÃO,False,True,GO,96393,5221908.0,VARJÃO,0,,0,,False,0,89004,01218643000179,01409580000138,0,,True,2020-05-19T03:00:00.000+00:00,2025-06-15T14:40:00
989633,PREFEITURA MUNICIPAL DE URUACU - GO,False,True,GO,96334,5221601.0,URUAÇU,0,,0,,False,0,97576,01219807000182,01409580000138,0,,True,2020-03-17T03:00:00.000+00:00,2024-04-13T15:14:00
989631,PREFEITURA MUNICIPAL DE TURVANIA - GO,False,True,GO,96318,5221502.0,TURVÂNIA,0,,0,,False,0,97575,02321883000167,01409580000138,0,,True,2020-06-10T03:00:00.000+00:00,2024-04-13T15:14:00
989627,PREFEITURA DE GUARAI - TO,False,True,TO,96270,1709302.0,GUARAÍ,0,,0,,False,0,93802,02070548000133,87252045000131,0,,True,2011-11-25T03:00:00.000+00:00,2024-03-24T15:14:00
989625,MGO-PREFEITURA MUNICIPAL DE TRINDADE,False,True,GO,96253,5221403.0,TRINDADE,0,,0,,False,0,88996,01217538000115,01409580000138,0,,True,2019-01-11T03:00:00.000+00:00,2025-06-15T14:40:00
989623,MGO-PREFEITURA MUNICIPAL DE TRÊS RANCHOS,False,False,GO,96237,5221304.0,TRÊS RANCHOS,0,,0,,False,0,88995,01304286000161,01409580000138,0,,True,2024-02-06T03:00:00.000+00:00,2025-06-15T14:40:00
989621,PREFEITURA MUNICIPAL DE TOCANTINOPOLIS,False,True,TO,96210,1721208.0,TOCANTINÓPOLIS,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-10-20T03:00:00.000+00:00,2021-12-12T17:57:00
989619,PREFEITURA MUNICIPAL DE TOCANTINIA/TO,False,True,TO,96199,1721109.0,TOCANTÍNIA,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-11-27T03:00:00.000+00:00,2020-12-20T13:53:00
989615,PREFEITURA MUNICIPAL DE TAGUATINGA,False,True,TO,96156,1720903.0,TAGUATINGA,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-04-30T03:00:00.000+00:00,2021-12-12T17:22:00
989609,PREFEITURA MUNICIPAL DE SILVÂNIA - GO,False,True,GO,96091,5220603.0,SILVÂNIA,0,,0,,False,0,97573,01068030000100,01409580000138,0,,True,2020-04-20T03:00:00.000+00:00,2024-04-13T15:14:00
989607,PREFEITURA MUNICIPAL DE SERRANÓPOLIS/GO,False,True,GO,96075,5220504.0,SERRANÓPOLIS,0,,0,,False,0,99701,01343086000118,01409580000138,0,,True,2021-08-24T03:00:00.000+00:00,2023-06-15T15:11:00
989599,PREFEITURA MUNICIPAL SÃO LUIS MONTES BELOS-GO,False,True,GO,95990,5220108.0,SÃO LUÍS DE MONTES BELOS,0,,0,,False,0,97569,02320406000187,01409580000138,0,,True,2020-05-08T03:00:00.000+00:00,2024-04-13T15:14:00
989597,MGO-PREFEITURA MUNICIPAL SÃO JOÃO D'ALIANÇA,False,True,GO,95974,5220009.0,SÃO JOÃO D'ALIANÇA,0,,0,,False,0,88984,01313113000100,01409580000138,0,,True,2020-04-17T03:00:00.000+00:00,2025-06-15T14:40:00
989595,MGO-PREFEITURA MUNICIPAL DE PLANALTINA,False,True,GO,95958,5217609.0,PLANALTINA,0,,0,,False,0,88962,01740422000166,01409580000138,0,,True,2023-03-28T03:00:00.000+00:00,2025-06-15T14:40:00
989593,MGO-PREFEITURA MUNICIPAL SÃO FRANCISCO DE GO,False,True,GO,95931,5219902.0,SÃO FRANCISCO DE GOIÁS,0,,0,,False,0,88982,02468437000180,01409580000138,0,,True,2020-08-31T03:00:00.000+00:00,2025-06-15T14:40:00
989589,PREFEITURA MUNICIPAL SANTA TEREZINHA DE GOIAS,False,False,GO,95893,5219704.0,SANTA TEREZINHA DE GOIÁS,0,,0,,False,0,97567,01137116000130,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-13T15:14:00
989583,PREFEITURA MUNICIPAL DE STA RITA ARAGUAIA-GO,False,True,GO,95834,5219407.0,SANTA RITA DO ARAGUAIA,0,,0,,False,0,97565,01067990000148,01409580000138,0,,True,2021-02-19T03:00:00.000+00:00,2024-04-13T15:14:00
989581,PREFEITURA MUNICIPAL DE SANTA HELENA DE GOIAS,False,True,GO,95818,5219308.0,SANTA HELENA DE GOIÁS,0,,0,,False,0,97564,02056711000103,01409580000138,0,,True,2020-04-28T03:00:00.000+00:00,2024-04-13T15:14:00
989579,MGO-PREFEITURA MUNICIPAL SANTA CRUZ DE GOIÁS,False,True,GO,95796,5219209.0,SANTA CRUZ DE GOIÁS,0,,0,,False,0,88975,02669976000187,01409580000138,0,,True,2020-06-23T03:00:00.000+00:00,2025-06-15T14:40:00
989577,PREFEITURA MUNICIPAL SANTA BARBARA DE GOIAS,False,True,GO,95770,5219100.0,SANTA BÁRBARA DE GOIÁS,0,,0,,False,0,97563,02264166000140,01409580000138,0,,True,2020-07-27T03:00:00.000+00:00,2024-04-13T15:14:00
989575,MGO-PREFEITURA MUNICIPAL DE SANCLERLÂNDIA,False,True,GO,95753,5219001.0,SANCLERLÂNDIA,0,,0,,False,0,88974,02164804000151,01409580000138,0,,True,2020-10-14T03:00:00.000+00:00,2025-06-15T14:40:00
989573,MGO-PREFEITURA MUNICIPAL DE RUBIATABA,False,True,GO,95737,5218904.0,RUBIATABA,0,,0,,False,0,86123,02382836000123,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2025-06-15T14:40:00
989571,MGO-PREFEITURA MUNICIPAL DE RIO VERDE,False,True,GO,95710,5218805.0,RIO VERDE,927731,FUNDO MUNICIPAL DE EDUCAÇAO DE RIO VERDE - GO,0,,False,0,97559,02056729000105,01409580000138,0,,True,2020-08-12T03:00:00.000+00:00,2025-02-28T15:20:00
989567,MGO-PREFEITURA MUNICIPAL DE RIANÁPOLIS,False,True,GO,95672,5218706.0,RIANÁPOLIS,0,,0,,False,0,88970,01300094000187,01409580000138,0,,True,2020-05-18T03:00:00.000+00:00,2025-06-15T14:40:00
989565,MGO-PREFEITURA MUNICIPAL DE RIALMA,False,True,GO,95656,5218607.0,RIALMA,0,,0,,False,0,88969,01135904000197,01409580000138,0,,True,2020-07-16T03:00:00.000+00:00,2025-06-15T14:40:00
989563,PREFEITURA MUNICIPAL DE QUIRINOPOLIS - GO,False,True,GO,95630,5218508.0,QUIRINÓPOLIS,0,,0,,False,0,97557,02056737000151,01409580000138,0,,True,2020-07-20T03:00:00.000+00:00,2024-04-13T15:14:00
989555,PREFEITURA MUNICIPAL DE PORANGATU - GO,False,True,GO,95559,5218003.0,PORANGATU,0,,0,,False,0,97551,01801612000146,01409580000138,0,,True,2020-04-01T03:00:00.000+00:00,2024-04-13T15:14:00
989553,PREFEITURA MUNIC.DE PONTE ALTA DO TOCANTINS,False,True,TO,95532,1717909.0,PONTE ALTA DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-11-27T03:00:00.000+00:00,2020-12-20T13:21:00
989551,PREFEITURA MUNICIPAL DE PONTE ALTA BOM JESUS,False,True,TO,95516,1717800.0,PONTE ALTA DO BOM JESUS,0,,0,,False,0,93822,01067966000109,87252045000131,0,,True,2021-09-13T03:00:00.000+00:00,2024-03-24T15:14:00
989545,MGO-PREFEITURA MUNICIPAL DE PIRES DO RIO,False,True,GO,95451,5217401.0,PIRES DO RIO,0,,0,,False,0,88961,01181585000156,01409580000138,0,,True,2018-12-11T03:00:00.000+00:00,2025-06-15T14:40:00
989543,PREFEITURA MUNICIPAL DE PIRENÓPOLIS - GO,False,True,GO,95435,5217302.0,PIRENÓPOLIS,0,,0,,False,0,97550,01067941000105,01409580000138,0,,True,2020-04-16T03:00:00.000+00:00,2024-04-14T15:14:00
989541,PREFEITURA MUNICIPAL DE PIRANHAS - GO,False,True,GO,95419,5217203.0,PIRANHAS,0,,0,,False,0,97549,01168145000169,01409580000138,0,,True,2020-07-10T03:00:00.000+00:00,2024-04-14T15:14:00
989539,PREFEITURA MUNICIPAL DE PIRACANJUBA - GO,False,False,GO,95397,5217104.0,PIRACANJUBA,0,,0,,False,0,97548,01179647000195,01409580000138,0,,True,2020-02-06T03:00:00.000+00:00,2024-04-14T15:14:00
989537,PREFEITURA MUNICIPAL DE PINDORAMA - TO,False,True,TO,95370,1717008.0,PINDORAMA DO TOCANTINS,928177,FUNDO MUNICIPAL DE ASSIST SOCIAL DE PINDORAMA,0,,False,0,93816,02155331000126,87252045000131,0,,True,2020-08-11T03:00:00.000+00:00,2024-03-24T15:14:00
989535,PREFEITURA MUNICIPAL DE PILAR DE GOIÁS - GO,False,True,GO,95354,5216908.0,PILAR DE GOIÁS,0,,0,,False,0,97547,02647303000126,01409580000138,0,,True,2020-07-21T03:00:00.000+00:00,2024-04-14T15:14:00
989533,PREFEITURA MUNICIPAL DE GOIATINS/TO,False,True,TO,95338,1709005.0,GOIATINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2022-05-17T03:00:00.000+00:00,2022-12-17T10:16:00
989529,PREFEITURA MUNICIPAL DE COLMEIA,False,True,TO,95290,1716703.0,COLMÉIA,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-03-26T03:00:00.000+00:00,2021-12-12T16:21:00
989527,PREFEITURA MUNICIPAL DE PEIXE - TO,False,True,TO,95273,1716604.0,PEIXE,0,,0,,False,0,93814,02396166000102,87252045000131,0,,True,2019-01-23T03:00:00.000+00:00,2024-03-24T15:14:00
989525,PREFEITURA MUNICIPAL DE PEDRO AFONSO/TO,False,True,TO,95257,1716505.0,PEDRO AFONSO,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-17T03:00:00.000+00:00,2020-12-20T19:50:00
989523,MGO-PREFEITURA MUNICIPAL DE PARAUNA,False,False,GO,95230,5216403.0,PARAÚNA,0,,0,,False,0,86294,02394765000189,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2025-06-14T14:40:00
989521,PREFEITURA MUNICIPAL DE PARANA/TO,False,True,TO,95214,1716208.0,PARANÃ,0,,0,,False,0,93720,87252045000131,0,0,,True,2021-01-27T03:00:00.000+00:00,2021-12-12T14:30:00
989517,MGO-PREFEITURA MUNICIPAL DE PANAMÁ,False,True,GO,95176,5216007.0,PANAMÁ,0,,0,,False,0,88955,00079830000156,01409580000138,0,,True,2020-07-10T03:00:00.000+00:00,2025-06-14T14:40:00
989511,PREFEITURA MUNICIPAL DE PALMEIRAS DE GOIAS,False,True,GO,95117,5215702.0,PALMEIRAS DE GOIÁS,0,,0,,False,0,97544,02394757000132,01409580000138,0,,True,2020-01-24T03:00:00.000+00:00,2024-04-14T15:14:00
989509,MGO-PREFEITURA MUNICIPAL DE PADRE BERNARDO,False,True,GO,95095,5215603.0,PADRE BERNARDO,0,,0,,False,0,88950,01170331000132,01409580000138,0,,True,2020-03-12T03:00:00.000+00:00,2025-06-14T14:40:00
989507,MGO-PREFEITURA MUNICIPAL DE OUVIDOR,False,True,GO,95079,5215504.0,OUVIDOR,0,,0,,False,0,88949,01131010000129,01409580000138,0,,True,2022-05-18T03:00:00.000+00:00,2025-06-14T14:40:00
989505,MGO-PREFEITURA MUNICIPAL OURO VERDE DE GOIÁS,False,True,GO,95052,5215405.0,OURO VERDE DE GOIÁS,0,,0,,False,0,88948,01485531000184,01409580000138,0,,True,2020-07-03T03:00:00.000+00:00,2025-06-14T14:40:00
989503,PREFEITURA MUNICIPAL DE ORIZONA - GO,False,True,GO,95036,5215306.0,ORIZONA,0,,0,,False,0,97543,02385839000110,01409580000138,0,,True,2020-01-28T03:00:00.000+00:00,2024-04-14T15:14:00
989501,MGO-PREFEITURA MUNICIPAL DE NOVO BRASIL,False,True,GO,95010,5215207.0,NOVO BRASIL,0,,0,,False,0,88945,00006874000156,01409580000138,0,,True,2020-07-15T03:00:00.000+00:00,2025-06-14T14:40:00
989497,PREFEITURA MUNICIPAL DE NOVA VENEZA - GO,False,True,GO,94978,5215009.0,NOVA VENEZA,0,,0,,False,0,97540,01123678000124,01409580000138,0,,True,2021-01-20T03:00:00.000+00:00,2024-04-14T15:14:00
989493,PREFEITURA MUNICIPAL DE NOVA AURORA - GO,False,True,GO,94935,5214804.0,NOVA AURORA,0,,0,,False,0,97538,01303619000138,01409580000138,0,,True,2021-09-23T03:00:00.000+00:00,2024-04-14T15:14:00
989491,PREFEITURA MUNICIPAL DE NOVA AMERICA,False,True,GO,94919,5214705.0,NOVA AMÉRICA,0,,0,,False,0,85031,01135409000188,01409580000138,0,,True,2024-03-21T03:00:00.000+00:00,2024-03-21T10:54:00
989489,PREFEITURA MUNICIPAL DE NIQUELANDIA - GO,False,True,GO,94897,5214606.0,NIQUELÂNDIA,0,,0,,False,0,97535,02215895000107,01409580000138,0,,True,2020-08-10T03:00:00.000+00:00,2024-04-14T15:14:00
989487,PREFEITURA MUNICIPAL DE NEROPOLIS - GO,False,False,GO,94870,5214507.0,NERÓPOLIS,0,,0,,False,0,97534,01105626000125,01409580000138,0,,True,2020-04-07T03:00:00.000+00:00,2024-04-14T15:14:00
989481,PREF.MUN.DE NATIVIDADE,False,True,TO,94811,1714203.0,NATIVIDADE,0,,0,,False,0,93720,87252045000131,0,0,,True,1999-07-15T03:00:00.000+00:00,2020-12-20T18:19:00
989479,MGO-PREFEITURA MUNICIPAL DE MUTUNOPÓLIS,False,True,GO,94790,5214101.0,MUTUNÓPOLIS,0,,0,,False,0,88940,01799683000151,01409580000138,0,,True,2021-06-25T03:00:00.000+00:00,2025-06-14T14:40:00
989477,MGO-PREFEITURA MUNICIPAL DE MOZARLÂNDIA,False,True,GO,94773,5214002.0,MOZARLÂNDIA,0,,0,,False,0,88938,01135227000107,01409580000138,0,,True,2021-03-17T03:00:00.000+00:00,2025-06-14T14:40:00
989473,MGO-PREFEITURA MUNICIPAL DE MORRINHOS,False,True,GO,94730,5213806.0,MORRINHOS,0,,0,,False,0,88936,01789551000149,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2025-06-14T14:40:00
989469,PREFEITURA MUNICIPAL DE MONTE DO CARMO/TO,False,True,TO,94692,1713601.0,MONTE DO CARMO,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-11-24T03:00:00.000+00:00,2020-12-20T11:39:00
989467,MGO-PREFEITURA MUNICIPAL MONTE ALEGRE GOIÁS,False,True,GO,94676,5213509.0,MONTE ALEGRE DE GOIÁS,0,,0,,False,0,88932,01126341000170,01409580000138,0,,True,2021-12-08T03:00:00.000+00:00,2025-06-14T14:40:00
989461,PREFEITURA MUNICIPAL DE MIRACEMA DO TOCANTINS,False,True,TO,94617,1713205.0,MIRACEMA DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2024-02-16T03:00:00.000+00:00,2024-02-16T08:11:00
989459,PREFEITURA MUNICIPAL DE MINEIROS - GO,False,True,GO,94595,5213103.0,MINEIROS,0,,0,,False,0,97532,02316537000190,01409580000138,0,,True,2020-07-30T03:00:00.000+00:00,2024-04-14T15:14:00
989455,PREFEITURA MUNICIPAL DE PARANAIGUARA - GO,False,True,GO,94552,5216304.0,PARANAIGUARA,0,,0,,False,0,97546,02056745000106,01409580000138,0,,True,2020-01-24T03:00:00.000+00:00,2024-04-14T15:14:00
989451,PREFEITURA MUNICIPAL DE MARA ROSA - GO,False,False,GO,94510,5212808.0,MARA ROSA,0,,0,,False,0,97529,00007468000108,01409580000138,0,,True,2020-05-04T03:00:00.000+00:00,2024-04-14T15:14:00
989445,PREFEITURA MUNICIPAL DE LUZIANIA - GO,False,True,GO,94455,5212501.0,LUZIÂNIA,0,,0,,False,0,97528,01169416000109,01409580000138,0,,True,2020-05-06T03:00:00.000+00:00,2024-04-14T15:14:00
989441,PREFEITURA MUNICIPAL DE ALIANÇA DO TOCANTINS,False,True,TO,94412,1700350.0,ALIANÇA DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-16T03:00:00.000+00:00,2020-12-20T15:21:00
989439,PREFEITURA MUNICIPAL DE JUSSARA - GO,False,True,GO,94390,5212204.0,JUSSARA,0,,0,,False,0,97527,02922128000138,01409580000138,0,,True,2020-04-30T03:00:00.000+00:00,2024-04-14T15:14:00
989437,MGO-PREFEITURA MUNICIPAL DE JOVIÂNIA,False,True,GO,94374,5212105.0,JOVIÂNIA,0,,0,,False,0,88925,02029957000196,01409580000138,0,,True,2023-12-19T03:00:00.000+00:00,2025-06-14T14:40:00
989433,PREFEITURA MUNICIPAL DE JATAI - GO,False,True,GO,94331,5211909.0,JATAÍ,0,,0,,False,0,97525,01165729000180,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989431,MGO-PREFEITURA MUNICIPAL DE JARAGUÁ,False,True,GO,94315,5211800.0,JARAGUÁ,0,,0,,False,0,97524,01223916000173,01409580000138,0,,True,2020-01-29T03:00:00.000+00:00,2025-06-14T14:40:00
989429,PREFEITURA MUNICIPAL DE JANDAIA - GO,False,True,GO,94293,5211701.0,JANDAIA,0,,0,,False,0,97523,02879138000138,01409580000138,0,,True,2020-09-29T03:00:00.000+00:00,2024-04-14T15:14:00
989425,MGO-PREFEITURA MUNICIPAL DE ITUMBIARA,False,True,GO,94250,5211503.0,ITUMBIARA,0,,0,,False,0,88923,02204196000161,01409580000138,0,,True,2021-11-22T03:00:00.000+00:00,2025-06-14T14:40:00
989423,PREFEITURA MUNICIPAL DE ITAUCU - GO,False,True,GO,94234,5211404.0,ITAUÇU,0,,0,,False,0,97522,00167437000114,01409580000138,0,,True,2020-06-03T03:00:00.000+00:00,2024-04-14T15:14:00
989421,PREFEITURA MUNICIPAL DE ITARUMA - GO,False,True,GO,94218,5211305.0,ITARUMÃ,0,,0,,False,0,97521,01067271000127,01409580000138,0,,True,2020-07-27T03:00:00.000+00:00,2024-04-14T15:14:00
989419,PREFEITURA MUNICIPAL DE ITAPURANGA - GO,False,True,GO,94196,5211206.0,ITAPURANGA,0,,0,,False,0,97520,01146604000103,01409580000138,0,,True,2020-07-01T03:00:00.000+00:00,2024-04-14T15:14:00
989417,PREFEITURA MUNICIPAL DE ITAPORÃ DO TOCANTINS,False,True,TO,94170,1711100.0,ITAPORÃ DO TOCANTINS,0,,0,,False,0,93720,87252045000131,0,0,,True,2020-06-02T03:00:00.000+00:00,2020-12-20T14:21:00
989409,PREFEITURA MUNICIPAL DE ITAGUATINS,False,True,TO,94099,1710706.0,ITAGUATINS,0,,0,,False,0,85043,01395458000150,87252045000131,0,,True,2024-03-21T03:00:00.000+00:00,2024-03-21T17:00:00
989407,PREFEITURA MUNICIPAL DE ITAGUARU/GO,False,False,GO,94072,5210604.0,ITAGUARU,0,,0,,False,0,89288,01067255000134,01409580000138,0,,True,2025-07-28T03:00:00.000+00:00,2025-07-28T11:00:00
989405,PREFEITURA MUNICIPAL DE ITACAJA - TO,False,True,TO,94056,1710508.0,ITACAJÁ,0,,0,,False,0,93807,02411726000142,87252045000131,0,,True,2020-06-03T03:00:00.000+00:00,2024-03-24T15:14:00
